2026-04-15 10:14:33.701 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.responseSupportConverter returned org.springdoc.core.converters.ResponseSupportConverter@a90e2c1 [0ms]
2026-04-15 10:14:33.702 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.schemaPropertyDeprecatingConverter()
2026-04-15 10:14:33.702 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.schemaPropertyDeprecatingConverter returned org.springdoc.core.converters.SchemaPropertyDeprecatingConverter@268c030f [0ms]
2026-04-15 10:14:33.703 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.polymorphicModelConverter(org.springdoc.core.providers.ObjectMapperProvider@ef718de)
2026-04-15 10:14:33.703 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.polymorphicModelConverter returned org.springdoc.core.converters.PolymorphicModelConverter@113f9078 [0ms]
2026-04-15 10:14:33.705 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.propertyResolverUtils(org.springframework.beans.factory.support.DefaultListableBeanFactory@3da30852: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.conte...(+10870 chars), Empty MessageSource, org.springdoc.core.properties.SpringDocConfigProperties@37348491)
2026-04-15 10:14:33.705 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.propertyResolverUtils returned org.springdoc.core.utils.PropertyResolverUtils@51ff3c4b [0ms]
2026-04-15 10:14:33.706 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.securityParser(org.springdoc.core.utils.PropertyResolverUtils@51ff3c4b)
2026-04-15 10:14:33.706 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.securityParser returned org.springdoc.core.service.SecurityService@45d56062 [0ms]
2026-04-15 10:14:33.708 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.openAPIBuilder(Optional[class OpenAPI {
    openapi: 3.0.1
    info: class Info {
        title: Demo API
        description: Simple hello-world API with a single Person endpoint.
        summary: null
        term...(+201 chars), org.springdoc.core.service.SecurityService@45d56062, org.springdoc.core.properties.SpringDocConfigProperties@37348491, org.springdoc.core.utils.PropertyResolverUtils@51ff3c4b, Optional.empty, Optional.empty, Optional.empty)
2026-04-15 10:14:33.709 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfigProperties.isUseFqn()
2026-04-15 10:14:33.709 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfigProperties.isUseFqn returned false [0ms]
2026-04-15 10:14:33.709 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.openAPIBuilder returned org.springdoc.core.service.OpenAPIService@6f930e0 [0ms]
2026-04-15 10:14:33.711 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.modelConverterRegistrar(Optional[[org.springdoc.core.converters.AdditionalModelsConverter@4e4162bc, org.springdoc.core.converters.FileSupportConverter@70b6db83, org.springdoc.core.converters.ResponseSupportConverter@a90e2c1,...(+142 chars), org.springdoc.core.properties.SpringDocConfigProperties@37348491)
2026-04-15 10:14:33.711 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfigProperties.isOpenapi31()
2026-04-15 10:14:33.711 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfigProperties.isOpenapi31 returned true [0ms]
2026-04-15 10:14:33.714 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - ← SpringDocConfiguration.modelConverterRegistrar returned org.springdoc.core.converters.ModelConverterRegistrar@39e53bef [2ms]
2026-04-15 10:14:33.715 [main] INFO  z.d.api.audit.sink.LogFileAuditSink - → SpringDocConfiguration.parameterBuilder(org.springdoc.core.utils.PropertyResolverUtils@51ff3c4b, Optional[org.springdoc.core.providers.WebConversionServiceProvider@475f5672], org.springdoc.core.providers.ObjectMapperProvider@ef718de, Optional.empty)
